method,dataset,point_group,molecule,sigma,n_total,n_crashed,n_valid,crash_rate,mean_emd,median_emd,mean_theta_deg,median_theta_deg,flip_rate
ours,qm9,C2,qm9_4846,0.0001,15.0,0.0,15.0,0.0,0.0002173872877357417,0.00019975935979192174,0.003797054146416858,0.003371072672029067,0.0
ours,qm9,C2,qm9_4846,0.001,15.0,0.0,15.0,0.0,0.0021619522338542506,0.002002154278166312,0.037244512745903444,0.033341739080987004,0.0
ours,qm9,C2,qm9_4846,0.003,15.0,0.0,15.0,0.0,0.00648594738002566,0.005988960347977761,0.11169343073051133,0.10075285540857636,0.0
ours,qm9,C2,qm9_4846,0.01,15.0,0.0,15.0,0.0,0.021603659572719414,0.01988925386424053,0.37186945638880753,0.33658677667155074,0.0
ours,qm9,C2,qm9_4846,0.03,15.0,0.0,15.0,0.0,0.06464213688884042,0.05921891561373906,1.1120769614907047,1.0089555988623318,0.0
ours,qm9,C2,qm9_4846,0.1,15.0,0.0,15.0,0.0,0.21403215516848997,0.1970870590171534,3.6826003371126736,3.3247421704948334,0.4666666666666667
ours,qm9,C2,qm9_6055,0.0,15.0,0.0,15.0,0.0,2.930137347065974e-15,2.6610073338171594e-15,2.7482558879697697e-07,0.0,0.0
ours,qm9,C2,qm9_6055,0.0001,15.0,0.0,15.0,0.0,0.0003165495447856031,0.0002808711499863604,0.008802083621451812,0.007610885000218695,0.0
ours,qm9,C2,qm9_6055,0.001,15.0,0.0,15.0,0.0,0.003098974732532543,0.00258847066273961,0.08620016413893694,0.07442867610290468,0.0
ours,qm9,C2,qm9_6055,0.003,15.0,0.0,15.0,0.0,0.009292036578397745,0.007779162094683146,0.258357442082008,0.2231655734466669,0.0
ours,qm9,C2,qm9_6055,0.01,15.0,0.0,15.0,0.0,0.03102260741818909,0.02575842815776611,0.862716117447095,0.7424715799277771,0.0
ours,qm9,C2,qm9_6055,0.03,15.0,0.0,15.0,0.0,0.1289373020728152,0.07630619701829278,2.655909163309146,2.0224996583988473,0.13333333333333333
ours,qm9,C2,qm9_6055,0.1,15.0,0.0,15.0,0.0,0.483954954288427,0.3985877399034359,9.192817440758573,7.622251846375989,0.7333333333333333
ours,qm9,C2,qm9_62453,0.0,15.0,0.0,15.0,0.0,1.9683610677932e-15,2.029252749625051e-15,5.024985611307353e-07,0.0,0.0
ours,qm9,C2,qm9_62453,0.0001,15.0,0.0,15.0,0.0,0.00021323016587715765,0.00019310132179310106,0.0047159992294342834,0.003979119955808077,0.0
ours,qm9,C2,qm9_62453,0.001,15.0,0.0,15.0,0.0,0.002716641002230449,0.002475521914994099,0.062234604480911095,0.05392140859343117,0.0
ours,qm9,C2,qm9_62453,0.003,15.0,0.0,15.0,0.0,0.006613685358027436,0.006130391039423425,0.14853441311410956,0.13814930556219304,0.0
ours,qm9,C2,qm9_62453,0.01,15.0,0.0,15.0,0.0,0.021401151958477478,0.020178641571819155,0.47825339292041896,0.4286163392829751,0.0
ours,qm9,C2,qm9_62453,0.03,15.0,0.0,15.0,0.0,0.0641495258004544,0.05965842279916189,1.4268878149307735,1.200748911225601,0.0
ours,qm9,C2,qm9_62453,0.1,15.0,0.0,15.0,0.0,0.32029947489542887,0.20825196321209205,5.866832127101654,3.882625309095623,0.4
ours,qm9,C2,qm9_69891,0.0,15.0,0.0,15.0,0.0,2.7060406071348903e-15,2.211537509107541e-15,7.301715334644937e-07,0.0,0.0
ours,qm9,C2,qm9_69891,0.0001,15.0,0.0,15.0,0.0,0.00022428445548391843,0.00021095937882046833,0.0055271681913433195,0.004355332432329002,0.0
ours,qm9,C2,qm9_69891,0.001,15.0,0.0,15.0,0.0,0.0029343924676944032,0.0019359918710728525,0.08788163637387612,0.0492872565634794,0.0
ours,qm9,C2,qm9_69891,0.003,15.0,0.0,15.0,0.0,0.009055175412823972,0.006132216198292411,0.2772734451100261,0.14941836188845364,0.0
ours,qm9,C2,qm9_69891,0.01,15.0,0.0,15.0,0.0,0.030402776507447177,0.020884533474121603,0.9365648744372631,0.5171748363652869,0.0
ours,qm9,C2,qm9_69891,0.03,15.0,0.0,15.0,0.0,0.090037842423395,0.061051449778332684,2.753023016687201,1.74340342041862,0.2
ours,qm9,C2,qm9_69891,0.1,15.0,0.0,15.0,0.0,0.28010309807386585,0.2086248764987681,8.267830435882223,4.382020879966463,0.4666666666666667
ours,qm9,C2,qm9_70446,0.0,15.0,0.0,15.0,0.0,5.9789537738183345e-15,6.2456632995639e-15,2.4148365394514666e-07,0.0,0.0
ours,qm9,C2,qm9_70446,0.0001,15.0,0.0,15.0,0.0,0.0005349234774348783,0.0005223375444188217,0.01713807520414514,0.01790259894223182,0.0
ours,qm9,C2,qm9_70446,0.001,15.0,0.0,15.0,0.0,0.005801077085538184,0.0062396974684677,0.190884158333047,0.21030358267255517,0.0
ours,qm9,C2,qm9_70446,0.003,15.0,0.0,15.0,0.0,0.017520005586780827,0.019676937706873916,0.5768382488373253,0.6671202774887116,0.0
ours,qm9,C2,qm9_70446,0.01,15.0,0.0,15.0,0.0,0.05827510754217611,0.06467663605689074,1.917467615472711,2.217741796644005,0.0
ours,qm9,C2,qm9_70446,0.03,15.0,0.0,15.0,0.0,0.49845723208134235,0.21125931045884988,5.8718617357628595,6.508188793715799,0.6666666666666666
ours,qm9,C2,qm9_70446,0.1,15.0,0.0,15.0,0.0,1.0567430468055972,1.2331891555872971,12.778844503361627,12.87384943068707,1.0
ours,qm9,C2,qm9_76227,0.0,15.0,0.0,15.0,0.0,1.4398871323796951e-15,1.5105913083196698e-15,3.8866207496385615e-07,0.0,0.0
ours,qm9,C2,qm9_76227,0.0001,15.0,0.0,15.0,0.0,0.00021483848613308793,0.00018199250828863968,0.002046553793416818,0.00236831392548329,0.0
ours,qm9,C2,qm9_76227,0.001,15.0,0.0,15.0,0.0,0.0017914969548427744,0.0017757846819074334,0.019959408399270857,0.023688889824100886,0.0
ours,qm9,C2,qm9_76227,0.003,15.0,0.0,15.0,0.0,0.005294160965520667,0.005115588248902178,0.05976721986744574,0.07110536025829567,0.0
ours,qm9,C2,qm9_76227,0.01,15.0,0.0,15.0,0.0,0.017595597403995317,0.017017853272734272,0.19914498442292175,0.23748247711901474,0.0
ours,qm9,C2,qm9_76227,0.03,15.0,0.0,15.0,0.0,0.05275724876613052,0.050765340438867886,0.598281949889586,0.7167755840783983,0.0
ours,qm9,C2,qm9_76227,0.1,15.0,0.0,15.0,0.0,0.4450047360944509,0.325921314439731,3.2542225192453498,2.8790399588822333,0.2
ours,qm9,C2h,qm9_14466,0.0,15.0,0.0,15.0,0.0,4.164117117465699e-15,4.303600689580614e-15,8.106660847795426e-07,0.0,0.0
ours,qm9,C2h,qm9_14466,0.0001,15.0,0.0,15.0,0.0,0.0001747629474795134,0.00017428120928326626,0.0030451632340843518,0.003289517067415092,0.0
ours,qm9,C2h,qm9_14466,0.001,15.0,0.0,15.0,0.0,0.0017350585459710618,0.0017427796668735836,0.027925308813217684,0.02033521060093273,0.0
ours,qm9,C2h,qm9_14466,0.003,15.0,0.0,15.0,0.0,0.15379812841583654,0.005186963961776203,1.4383789925750938,0.08571930154849153,0.13333333333333333
ours,qm9,C2h,qm9_14466,0.01,15.0,0.0,15.0,0.0,0.6052297634646024,1.1179879563732529,6.307048209228812,7.496515630667978,0.5333333333333333
ours,qm9,C2h,qm9_14466,0.03,15.0,0.0,15.0,0.0,0.8339178285091389,1.1137190623807003,8.606442982180676,11.602086779759855,0.7333333333333333
ours,qm9,C2h,qm9_14466,0.1,15.0,0.0,15.0,0.0,0.8644082985225338,1.1049291570654474,7.059803528924262,7.959605762355974,0.7333333333333333
ours,qm9,C2h,qm9_21002,0.0,15.0,0.0,15.0,0.0,1.181087658432099e-15,8.633604647263904e-16,2.4148365394514666e-07,0.0,0.0
ours,qm9,C2h,qm9_21002,0.0001,15.0,0.0,15.0,0.0,0.6242657089557068,1.04011560838042,54.021404609024636,90.03266222803947,0.6
ours,qm9,C2h,qm9_21002,0.001,15.0,0.0,15.0,0.0,0.6944826852337661,1.0398256905561056,48.55341415112535,90.00000297959427,0.5333333333333333
ours,qm9,C2h,qm9_21002,0.003,15.0,0.0,15.0,0.0,0.6964324643483483,1.0389599238243317,48.598551141218344,90.00002641381145,0.5333333333333333
ours,qm9,C2h,qm9_21002,0.01,15.0,0.0,15.0,0.0,0.7032885450101729,1.0360575943768253,48.755930688210924,90.0002786840945,0.5333333333333333
ours,qm9,C2h,qm9_21002,0.03,15.0,0.0,15.0,0.0,0.7231012561750901,1.028834852027788,49.19831443375774,90.00017095851234,0.5333333333333333
ours,qm9,C2h,qm9_21002,0.1,15.0,0.0,15.0,0.0,0.7301156067337619,0.895561857588941,55.73174021455048,90.01631450628517,0.7333333333333333
ours,qm9,C2v,qm9_121038,0.0,15.0,0.0,15.0,0.0,2.3433160603212667e-15,1.588848303103809e-15,2.4148365394514666e-07,0.0,0.0
ours,qm9,C2v,qm9_121038,0.0001,15.0,0.0,15.0,0.0,0.00017395015477816454,0.00017221548437979656,0.004015847259534866,0.0034225275607699815,0.0
ours,qm9,C2v,qm9_121038,0.001,15.0,0.0,15.0,0.0,0.0017512583598488843,0.0017219293266848305,0.03895527800826738,0.03019800149377354,0.0
ours,qm9,C2v,qm9_121038,0.003,15.0,0.0,15.0,0.0,0.005222513313626641,0.005164294950290754,0.1188990663468113,0.09881798094246781,0.0
ours,qm9,C2v,qm9_121038,0.01,15.0,0.0,15.0,0.0,0.3082576367713765,0.01783587543516498,0.4460831775290537,0.3614278789107918,0.0
ours,qm9,C2v,qm9_121038,0.03,15.0,0.0,15.0,0.0,0.47464530626149537,0.056075298697018106,1.3861872666833501,1.11189017337322,0.0
ours,qm9,C2v,qm9_121038,0.1,15.0,0.0,15.0,0.0,0.6138594712651656,0.19044000872894729,4.6086077980551625,4.1657670107876905,0.4
ours,qm9,C2v,qm9_17799,0.0,15.0,0.0,15.0,0.0,3.6662077467685e-15,3.811144096530897e-15,4.2200400981568646e-07,0.0,0.0
ours,qm9,C2v,qm9_17799,0.0001,15.0,0.0,15.0,0.0,0.000517186850104589,0.000428221851902119,0.014431374103506572,0.01237707309248749,0.0
ours,qm9,C2v,qm9_17799,0.001,15.0,0.0,15.0,0.0,0.004602065880851863,0.0028381503382894154,0.13318641223305172,0.0762836148346509,0.0
ours,qm9,C2v,qm9_17799,0.003,15.0,0.0,15.0,0.0,0.01424170897435635,0.011867829643176156,0.40680063588917076,0.3420437932890538,0.0
ours,qm9,C2v,qm9_17799,0.01,15.0,0.0,15.0,0.0,0.04881364557486779,0.03976893028293188,1.4059837649152742,1.1284890593226609,0.0
ours,qm9,C2v,qm9_17799,0.03,15.0,0.0,15.0,0.0,0.148158464229632,0.12713799053337518,4.2867306212233025,3.647428737924488,0.3333333333333333
ours,qm9,C2v,qm9_17799,0.1,15.0,0.0,15.0,0.0,0.49226371081456916,0.39188355043578016,12.765834455403647,8.147423721348192,0.7333333333333333
ours,qm9,C2v,qm9_3644,0.0,15.0,0.0,15.0,0.0,5.8674114029903076e-15,4.732240635756456e-15,3.8866207496385615e-07,0.0,0.0
ours,qm9,C2v,qm9_3644,0.0001,15.0,0.0,15.0,0.0,0.00106095209928478,0.000733768713096278,0.02904306277783149,0.020320688309275612,0.0
ours,qm9,C2v,qm9_3644,0.001,15.0,0.0,15.0,0.0,0.010824652826227828,0.007517125224611533,0.29666266571240985,0.20828147674690656,0.0
ours,qm9,C2v,qm9_3644,0.003,15.0,0.0,15.0,0.0,0.03249237837774353,0.02306766599607745,0.8896189696086381,0.6291157949899053,0.0
ours,qm9,C2v,qm9_3644,0.01,15.0,0.0,15.0,0.0,0.11691564011993824,0.06686415764923574,3.2119360994750057,1.8074635824770207,0.26666666666666666
ours,qm9,C2v,qm9_3644,0.03,15.0,0.0,15.0,0.0,0.5076527402993272,0.21337140246955336,12.369012937187659,5.904151918379053,0.6
ours,qm9,C2v,qm9_3644,0.1,15.0,0.0,15.0,0.0,1.0376967144740015,1.4683642004655713,19.161456559386913,22.168116397651595,0.8
ours,qm9,C2v,qm9_3652,0.0,15.0,0.0,15.0,0.0,1.0835055244631762e-15,1.0357486554817413e-15,3.8866207496385615e-07,0.0,0.0
ours,qm9,C2v,qm9_3652,0.0001,15.0,0.0,15.0,0.0,0.000204535565207369,0.00017963744809932012,0.0033868272842569563,0.0024165821373885225,0.0
ours,qm9,C2v,qm9_3652,0.001,15.0,0.0,15.0,0.0,0.0018309288399139553,0.0017931829598992984,0.030370469181991943,0.024168674411958798,0.0
ours,qm9,C2v,qm9_3652,0.003,15.0,0.0,15.0,0.0,0.00549609489137225,0.005382265394207464,0.09166100315608926,0.07252442299328511,0.0
ours,qm9,C2v,qm9_3652,0.01,15.0,0.0,15.0,0.0,0.018308449897226377,0.01797243950813466,0.30556676200913346,0.24194035391311974,0.0
ours,qm9,C2v,qm9_3652,0.03,15.0,0.0,15.0,0.0,0.0548676769404055,0.054183929918799376,0.9159027015892911,0.7269011037284334,0.0
ours,qm9,C2v,qm9_3652,0.1,15.0,0.0,15.0,0.0,0.18260830822176036,0.18353368258709907,3.069259893967816,2.4148095150016604,0.13333333333333333
ours,qm9,C2v,qm9_42123,0.0,15.0,0.0,15.0,0.0,1.0195717918387267e-15,8.603968082264514e-16,2.7482558879697697e-07,0.0,0.0
ours,qm9,C2v,qm9_42123,0.0001,15.0,0.0,15.0,0.0,0.00016808019364868972,0.0001670509205678733,0.0028489045608933988,0.003031406260861098,0.0
ours,qm9,C2v,qm9_42123,0.001,15.0,0.0,15.0,0.0,0.0017244132601964344,0.0016707361713823297,0.030461153125499137,0.02991560552625456,0.0
ours,qm9,C2v,qm9_42123,0.003,15.0,0.0,15.0,0.0,0.005061756189144407,0.005013724636295847,0.08795489601298564,0.0912588899458887,0.0
ours,qm9,C2v,qm9_42123,0.01,15.0,0.0,15.0,0.0,0.01679306922620317,0.016730213149381206,0.2859303734578462,0.2966240710708741,0.0
ours,qm9,C2v,qm9_42123,0.03,15.0,0.0,15.0,0.0,0.05031716570450034,0.05034603406139124,0.8514829249017034,0.9290546535702068,0.0
ours,qm9,C2v,qm9_42123,0.1,15.0,0.0,15.0,0.0,0.16717283994104523,0.16839936250243356,2.8095974056429274,3.108361374519591,0.0
ours,qm9,C2v,qm9_61059,0.0,15.0,0.0,15.0,0.0,2.872715228223046e-15,2.634397752536803e-15,3.5532014011202584e-07,0.0,0.0
ours,qm9,C2v,qm9_61059,0.0001,15.0,0.0,15.0,0.0,0.00039029016344852967,0.000384678712694097,0.009872546653359992,0.008610797004170003,0.0
ours,qm9,C2v,qm9_61059,0.001,15.0,0.0,15.0,0.0,0.0026762114578644624,0.0023528636546675617,0.06479347675056993,0.052664295257626795,0.0
ours,qm9,C2v,qm9_61059,0.003,15.0,0.0,15.0,0.0,0.008070793087296715,0.007316024060450005,0.19723939624825368,0.16940635037297683,0.0
ours,qm9,C2v,qm9_61059,0.01,15.0,0.0,15.0,0.0,0.026875521292909155,0.02448160209879408,0.6576698320358634,0.5871269388179292,0.0
ours,qm9,C2v,qm9_61059,0.03,15.0,0.0,15.0,0.0,0.07986374502497127,0.07255177333133582,1.9464914859373537,1.8620067128675553,0.0
ours,qm9,C2v,qm9_61059,0.1,15.0,0.0,15.0,0.0,0.3767896237982661,0.2576118126553784,6.250903753475618,5.815478415039736,0.7333333333333333
ours,qm9,C2v,qm9_66369,0.0,15.0,0.0,15.0,0.0,1.1993646905043817e-15,1.214168982083171e-15,4.947407927221507e-07,0.0,0.0
ours,qm9,C2v,qm9_66369,0.0001,15.0,0.0,15.0,0.0,0.00024063227282929023,0.00021837193408938535,0.006168931902144073,0.004512823143933531,0.0
ours,qm9,C2v,qm9_66369,0.001,15.0,0.0,15.0,0.0,0.002260944532601328,0.0020755141474446807,0.05477832918282959,0.04201738376499973,0.0
ours,qm9,C2v,qm9_66369,0.003,15.0,0.0,15.0,0.0,0.006852553249046758,0.006068905722847522,0.16838910912816565,0.12463454362371852,0.0
ours,qm9,C2v,qm9_66369,0.01,15.0,0.0,15.0,0.0,0.023393800623841717,0.020186586742246104,0.5978904878208586,0.4335263630870246,0.0
ours,qm9,C2v,qm9_66369,0.03,15.0,0.0,15.0,0.0,0.07076514226301742,0.06047743177933423,1.8286044583408672,1.3396951912047652,0.0
ours,qm9,C2v,qm9_66369,0.1,15.0,0.0,15.0,0.0,0.23823352439508388,0.20585534450409657,6.2147723632325205,4.590094466385139,0.4
ours,qm9,C2v,qm9_8300,0.0,15.0,0.0,15.0,0.0,7.262322677694438e-15,7.183763657239258e-15,3.8866207496385615e-07,0.0,0.0
ours,qm9,C2v,qm9_8300,0.0001,15.0,0.0,15.0,0.0,0.0012748282253764143,0.0007226528791077701,0.05777796095063822,0.032472389314695795,0.0
ours,qm9,C2v,qm9_8300,0.001,15.0,0.0,15.0,0.0,0.017052548126192908,0.010871654458365307,0.7795677143504098,0.4928145829406408,0.0
ours,qm9,C2v,qm9_8300,0.003,15.0,0.0,15.0,0.0,0.053444125515529205,0.038979668970157644,2.4478777185846408,1.7780951559781633,0.06666666666666667
ours,qm9,C2v,qm9_8300,0.01,15.0,0.0,15.0,0.0,0.18846668994203475,0.18579719105660183,8.668482163957034,8.549198550043648,0.5333333333333333
ours,qm9,C2v,qm9_8300,0.03,15.0,0.0,15.0,0.0,0.48028106720976776,0.43597038154493817,17.67079970506061,20.265884453240886,0.7333333333333333
ours,qm9,C2v,qm9_8300,0.1,15.0,0.0,15.0,0.0,0.6702048699908936,0.595216141687874,20.126447888867087,14.841594955339808,1.0
ours,qm9,C3,qm9_108071,0.0,15.0,0.0,15.0,0.0,9.315693619444366e-13,8.492137794378731e-13,5.496511775939539e-07,0.0,0.0
ours,qm9,C3,qm9_108071,0.0001,15.0,0.0,15.0,0.0,0.10178654741207463,0.10117143066275511,2.9103131886373967,2.892819441496479,0.0
ours,qm9,C3,qm9_108071,0.001,15.0,0.0,15.0,0.0,0.7447945439912412,0.8798159448521771,11.53904471039283,8.52263793161762,0.8
ours,qm9,C3,qm9_108071,0.003,15.0,0.0,15.0,0.0,0.743532697655477,0.8486848977747632,12.959460941976083,8.870099999669094,0.8
ours,qm9,C3,qm9_108071,0.01,15.0,0.0,15.0,0.0,0.7036169013775283,0.7845009169297923,11.688699018765465,10.902898676007524,0.6666666666666666
ours,qm9,C3,qm9_108071,0.03,15.0,0.0,15.0,0.0,0.7111534638108009,0.7870339110309301,11.741484692163047,10.415381946385644,0.6666666666666666
ours,qm9,C3,qm9_108071,0.1,15.0,0.0,15.0,0.0,0.7474295332809859,0.8362592089727059,12.265396121999386,9.881780212075217,0.8
ours,qm9,Ci,qm9_5925,0.0,15.0,0.0,15.0,0.0,1.4535810105525458e-15,1.428881576622265e-15,4.69156626278905e-07,0.0,0.0
ours,qm9,Ci,qm9_5925,0.0001,15.0,0.0,15.0,0.0,0.00017158547632751848,0.0001705979564850073,0.001427081021569933,0.0014679316412757734,0.0
ours,qm9,Ci,qm9_5925,0.001,15.0,0.0,15.0,0.0,0.0016341404878426598,0.001639502778498825,0.014269791243838589,0.01468860387481045,0.0
ours,qm9,Ci,qm9_5925,0.003,15.0,0.0,15.0,0.0,0.004899178369478487,0.004923489682150007,0.04280242949649184,0.04412317290215898,0.0
ours,qm9,Ci,qm9_5925,0.01,15.0,0.0,15.0,0.0,0.1693515739057974,0.01668137800490615,2.8837109824641023,0.15880542988715413,0.2
ours,qm9,Ci,qm9_5925,0.03,15.0,0.0,15.0,0.0,0.2941397070554167,0.050044300086784656,4.866173093473516,0.586488867117965,0.3333333333333333
ours,qm9,Ci,qm9_5925,0.1,15.0,0.0,15.0,0.0,0.5653395490449753,0.7645091752063601,5.602922897555483,3.7286199168517027,0.4
ours,qm9,Cs,qm9_120600,0.0,15.0,0.0,15.0,0.0,1.6802805831693572e-15,1.373978790712981e-15,3.5532014011202584e-07,0.0,0.0
ours,qm9,Cs,qm9_120600,0.0001,15.0,0.0,15.0,0.0,0.00015887525265654247,0.00016132735420989444,0.002946743170901106,0.002918647156809463,0.0
ours,qm9,Cs,qm9_120600,0.001,15.0,0.0,15.0,0.0,0.0015900723184033546,0.0016134462818022841,0.029495785376907127,0.02539634127316973,0.0
ours,qm9,Cs,qm9_120600,0.003,15.0,0.0,15.0,0.0,0.31197561512172267,0.004916063351077896,0.08720089225716934,0.08650612875985772,0.0
ours,qm9,Cs,qm9_120600,0.01,15.0,0.0,15.0,0.0,1.043754205583263,1.5410585421807608,1.6886017005485638,0.33895123030906066,0.13333333333333333
ours,qm9,Cs,qm9_120600,0.03,15.0,0.0,15.0,0.0,1.4676794253264853,1.5451363330518573,4.240510546978575,1.2677262740599624,0.3333333333333333
ours,qm9,Cs,qm9_120600,0.1,15.0,0.0,15.0,0.0,1.2832400955923,1.5583980372762625,5.783882073213173,5.698858150534632,0.5333333333333333
ours,qm9,Cs,qm9_129385,0.0,15.0,0.0,15.0,0.0,1.4497812309520423e-15,1.2965083723434852e-15,2.7482558879697697e-07,0.0,0.0
ours,qm9,Cs,qm9_129385,0.0001,15.0,0.0,15.0,0.0,1.0521800987589627,1.4769716279433722,33.96800049510571,32.76884438763796,0.5333333333333333
ours,qm9,Cs,qm9_129385,0.001,15.0,0.0,15.0,0.0,1.0415496523090997,1.4766587996210658,48.16022626154924,32.80925680499851,0.7333333333333333
ours,qm9,Cs,qm9_129385,0.003,15.0,0.0,15.0,0.0,1.0428318497046334,1.4759749026283173,48.188866109227185,32.879846618913284,0.7333333333333333
ours,qm9,Cs,qm9_129385,0.01,15.0,0.0,15.0,0.0,1.0592255685540661,1.4742413865908908,52.30259819049904,33.2704677024199,0.7333333333333333
ours,qm9,Cs,qm9_129385,0.03,15.0,0.0,15.0,0.0,1.1639207590827532,1.4692082179928792,54.569861697260976,34.27669576832777,0.8
ours,qm9,Cs,qm9_129385,0.1,15.0,0.0,15.0,0.0,1.199476797766142,1.461979410112823,60.001346401578225,90.25608233118673,0.8666666666666667
ours,qm9,Cs,qm9_20988,0.0,15.0,0.0,15.0,0.0,6.095534271094474e-16,5.974864932970621e-16,1.9433103748192807e-07,0.0,0.0
ours,qm9,Cs,qm9_20988,0.0001,15.0,0.0,15.0,0.0,0.6914534157433102,1.1076002202365294,75.25525933014463,90.00000009729347,0.8
ours,qm9,Cs,qm9_20988,0.001,15.0,0.0,15.0,0.0,0.8429699639982354,1.2844864492436479,67.86921663126037,90.00000000607623,0.6666666666666666
ours,qm9,Cs,qm9_20988,0.003,15.0,0.0,15.0,0.0,0.8120116470223869,1.110002495287436,62.151613298555375,90.0000000126609,0.6666666666666666
ours,qm9,Cs,qm9_20988,0.01,15.0,0.0,15.0,0.0,0.8176569446661642,1.1156132856659373,62.12457613220794,90.00000012979332,0.6666666666666666
ours,qm9,Cs,qm9_20988,0.03,15.0,0.0,15.0,0.0,0.8343321899251375,1.1326252218495398,62.05905162660569,90.00000471527792,0.6666666666666666
ours,qm9,Cs,qm9_20988,0.1,15.0,0.0,15.0,0.0,0.9237619818786162,1.284205827830159,60.58223182599517,90.00037448245138,0.7333333333333333
ours,qm9,Cs,qm9_26414,0.0,15.0,0.0,15.0,0.0,1.2977483402154282e-15,1.1445145598029584e-15,4.69156626278905e-07,0.0,0.0
ours,qm9,Cs,qm9_26414,0.0001,15.0,0.0,15.0,0.0,0.00016053848796874327,0.00016071607601632885,0.0016075329151444722,0.0015751094121560926,0.0
ours,qm9,Cs,qm9_26414,0.001,15.0,0.0,15.0,0.0,0.23116389291191136,0.0016093202634622275,0.027430698833663277,0.015753393742718825,0.0
ours,qm9,Cs,qm9_26414,0.003,15.0,0.0,15.0,0.0,0.46273170884367815,0.005337964090417038,0.06674091601573613,0.06089477325294594,0.0
ours,qm9,Cs,qm9_26414,0.01,15.0,0.0,15.0,0.0,0.5450524812909728,0.01778591057143886,0.17766766555561936,0.1577638327424505,0.0
ours,qm9,Cs,qm9_26414,0.03,15.0,0.0,15.0,0.0,0.6351048321136372,1.137285548267666,0.5397089176776785,0.474834695928843,0.0
ours,qm9,Cs,qm9_26414,0.1,15.0,0.0,15.0,0.0,0.6932279304907811,1.1217522933416735,1.815767860971696,1.6011601624855922,0.0
ours,qm9,Cs,qm9_61602,0.0,15.0,0.0,15.0,0.0,3.7059947302882656e-15,3.235732953951377e-15,2.7482558879697697e-07,0.0,0.0
ours,qm9,Cs,qm9_61602,0.0001,15.0,0.0,15.0,0.0,0.0003323533471412305,0.0003458297064420287,0.008156895205847454,0.008491939139894072,0.0
ours,qm9,Cs,qm9_61602,0.001,15.0,0.0,15.0,0.0,0.002871410681198898,0.0029092572251306977,0.07805803303359754,0.0824481801815891,0.0
ours,qm9,Cs,qm9_61602,0.003,15.0,0.0,15.0,0.0,0.008571452278643386,0.00873345447584982,0.2331158690705078,0.24748502826238306,0.0
ours,qm9,Cs,qm9_61602,0.01,15.0,0.0,15.0,0.0,0.028408578553252607,0.02924338235621212,0.7708992141055456,0.8272273618720796,0.0
ours,qm9,Cs,qm9_61602,0.03,15.0,0.0,15.0,0.0,0.08405335747969372,0.08762121993461224,2.2661919588969157,2.499648700366243,0.0
ours,qm9,Cs,qm9_61602,0.1,15.0,0.0,15.0,0.0,0.2677226681030857,0.28614629873792596,7.07457986734907,8.340904530949473,0.6666666666666666
ours,qm9,Cs,qm9_66387,0.0,15.0,0.0,15.0,0.0,9.416510115268413e-16,9.144744205252035e-16,5.496511775939539e-07,0.0,0.0
ours,qm9,Cs,qm9_66387,0.0001,15.0,0.0,15.0,0.0,0.0001811372111484161,0.0001798068109373486,0.00256717624740812,0.0021239376265031703,0.0
ours,qm9,Cs,qm9_66387,0.001,15.0,0.0,15.0,0.0,0.020188305888937143,0.0016911371650210258,0.11455250573453882,0.023093413222150097,0.0
ours,qm9,Cs,qm9_66387,0.003,15.0,0.0,15.0,0.0,0.09612520100629345,0.0053943599649255375,0.48750585614474423,0.08019507845687894,0.0
ours,qm9,Cs,qm9_66387,0.01,15.0,0.0,15.0,0.0,0.14050486736531728,0.01911037098581632,0.7536888289751084,0.36765060622204315,0.0
ours,qm9,Cs,qm9_66387,0.03,15.0,0.0,15.0,0.0,0.19877893259554125,0.28840460153335973,1.165969911588642,1.1997836645798958,0.0
ours,qm9,Cs,qm9_66387,0.1,15.0,0.0,15.0,0.0,0.36912698581145814,0.3689893035907704,5.417140373675409,2.367956600669182,0.06666666666666667
ours,qm9,Cs,qm9_8522,0.0,15.0,0.0,15.0,0.0,1.08556837098743e-15,1.0948398836282881e-15,4.69156626278905e-07,0.0,0.0
ours,qm9,Cs,qm9_8522,0.0001,15.0,0.0,15.0,0.0,0.000146077316154379,0.00014150509269749773,0.0013502081798486367,0.0010368060678647543,0.0
ours,qm9,Cs,qm9_8522,0.001,15.0,0.0,15.0,0.0,0.001462092317028915,0.0014482091560230038,0.012457098099579119,0.008040536149769566,0.0
ours,qm9,Cs,qm9_8522,0.003,15.0,0.0,15.0,0.0,0.0043721246903492845,0.004263851869791698,0.03978060226403456,0.028801736854442577,0.0
ours,qm9,Cs,qm9_8522,0.01,15.0,0.0,15.0,0.0,0.014589554186703138,0.0141602667173068,0.13402170645738434,0.10223204013443747,0.0
ours,qm9,Cs,qm9_8522,0.03,15.0,0.0,15.0,0.0,0.043784395619897984,0.042460390750632446,0.4022854721937709,0.29838792773964656,0.0
ours,qm9,Cs,qm9_8522,0.1,15.0,0.0,15.0,0.0,0.24349876710586807,0.14158818910833412,2.5753659336742154,1.0281446249524135,0.13333333333333333
ours,qm9,Cs,qm9_97423,0.0,15.0,0.0,15.0,0.0,1.5665464690186253e-15,1.235857424266464e-15,6.634876637608331e-07,0.0,0.0
